Id,Sold Price
65226,934636
65227,1700302
65228,1695082
65229,988979
65230,845174
65231,1433743
65232,1437183
65233,1665239
65234,1317853
65235,3324321
65236,1421270
65237,2289840
65238,1008345
65239,856625
65240,1008337
65241,1432429
65242,851332
65243,1217870
65244,1026453
65245,4447692
65246,466402
65247,715294
65248,1692542
65249,964235
65250,818138
65251,1227722
65252,679692
65253,3029684
65254,914268
65255,1172943
65256,1830371
65257,2024620
65258,1339893
65259,2062077
65260,2116558
65261,2595721
65262,1277649
65263,1493242
65264,5034052
65265,987977
65266,846089
65267,702748
65268,3676095
65269,1742825
65270,1501357
65271,515956
65272,658979
65273,1003057
65274,1629076
65275,1945226
65276,1339447
65277,2799439
65278,1655374
65279,1069006
65280,1366436
65281,3212276
65282,1729428
65283,1552049
65284,955997
65285,1657599
65286,414977
65287,1433995
65288,1449291
65289,1276306
65290,514106
65291,748439
65292,641588
65293,1338470
65294,381201
65295,1366287
65296,746959
65297,897005
65298,1107741
65299,659535
65300,832828
65301,338304
65302,981046
65303,1064928
65304,741368
65305,594283
65306,1966040
65307,925891
65308,939616
65309,1600408
65310,1077894
65311,1208064
65312,2251572
65313,1609312
65314,767883
65315,460920
65316,1333878
65317,1125793
65318,772325
65319,1275706
65320,2301528
65321,683531
65322,1880259
65323,861020
65324,1194145
65325,885398
65326,1111180
65327,1723468
65328,1246729
65329,676110
65330,1036528
65331,4343956
65332,932639
65333,826862
65334,783987
65335,2965357
65336,1191075
65337,1035844
65338,839412
65339,651666
65340,1237987
65341,703953
65342,1571142
65343,650590
65344,2143858
65345,1360122
65346,324741
65347,1953260
65348,2629217
65349,868057
65350,1383265
65351,1274158
65352,1823816
65353,1898651
65354,1216394
65355,359312
65356,334834
65357,815624
65358,849184
65359,1531230
65360,1852220
65361,1580582
65362,774341
65363,1543726
65364,952584
65365,615218
65366,1357524
65367,1363628
65368,1205414
65369,947553
65370,1017208
65371,1062855
65372,1289830
65373,781012
65374,1798601
65375,1175059
65376,814772
65377,1420156
65378,1443195
65379,538532
65380,3952703
65381,380842
65382,389020
65383,1571186
65384,383211
65385,828167
65386,741539
65387,497689
65388,1284446
65389,1941163
65390,2320021
65391,1079028
65392,623532
65393,483501
65394,651640
65395,1757495
65396,2044503
65397,629671
65398,3128788
65399,1348050
65400,884633
65401,806743
65402,1379135
65403,1176053
65404,2129958
65405,819101
65406,894575
65407,1341467
65408,1339804
65409,2077545
65410,1203713
65411,278046
65412,448411
65413,914114
65414,1228096
65415,1528255
65416,1615181
65417,744257
65418,842495
65419,1896771
65420,832810
65421,1037440
65422,1972522
65423,1335942
65424,1024646
65425,2465765
65426,1161788
65427,2257152
65428,1348943
65429,1468574
65430,660273
65431,1216014
65432,1109819
65433,1499111
65434,4962432
65435,902369
65436,2133607
65437,1020395
65438,1190778
65439,1618744
65440,1158568
65441,718425
65442,536072
65443,191177
65444,1155749
65445,667545
65446,925346
65447,1169420
65448,1021163
65449,1339130
65450,4395123
65451,912315
65452,684169
65453,818051
65454,772583
65455,1192311
65456,3249058
65457,1409293
65458,454305
65459,663144
65460,2400433
65461,926425
65462,1059589
65463,1059281
65464,1003632
65465,769415
65466,503646
65467,899457
65468,821142
65469,1616336
65470,1267665
65471,4537720
65472,606645
65473,790035
65474,1589374
65475,2581655
65476,586854
65477,1746925
65478,918783
65479,921705
65480,1513113
65481,697639
65482,807143
65483,631902
65484,2392057
65485,1259360
65486,561609
65487,1995618
65488,1694822
65489,715636
65490,1634730
65491,1457865
65492,3034081
65493,817413
65494,2011336
65495,898591
65496,784586
65497,636414
65498,530459
65499,853116
65500,815601
65501,1423378
65502,2517126
65503,1021244
65504,584393
65505,510715
65506,986153
65507,835590
65508,3838178
65509,2008878
65510,1640094
65511,1248812
65512,1253165
65513,694612
65514,2119984
65515,1023262
65516,4255247
65517,1400855
65518,813567
65519,983466
65520,1049829
65521,3696625
65522,3550540
65523,4574916
65524,1194744
65525,986104
65526,1568243
65527,894062
65528,800457
65529,2137173
65530,613236
65531,341440
65532,1264142
65533,459403
65534,1378584
65535,756380
65536,1211901
65537,3608681
65538,152463
65539,408565
65540,2422426
65541,1055320
65542,1064340
65543,1043174
65544,1030757
65545,1351940
65546,1038194
65547,1307832
65548,729771
65549,1788959
65550,984855
65551,1261026
65552,1366398
65553,832571
65554,1862795
65555,1318653
65556,1564934
65557,794515
65558,916806
65559,1498912
65560,2027839
65561,1346517
65562,1683784
65563,1948886
65564,366157
65565,1001445
65566,2534344
65567,1241813
65568,669792
65569,658129
65570,3883730
65571,1581544
65572,343275
65573,534061
65574,725961
65575,786805
65576,898509
65577,724801
65578,1734557
65579,772329
65580,1850648
65581,2313057
65582,1329934
65583,627375
65584,685053
65585,1379001
65586,3789970
65587,665326
65588,1696559
65589,1191574
65590,1355943
65591,769324
65592,649458
65593,392106
65594,984668
65595,3346153
65596,863159
65597,779501
65598,1986932
65599,4018177
65600,991332
65601,1551262
65602,799758
65603,2369148
65604,2024321
65605,701747
65606,1441605
65607,2411336
65608,1244240
65609,851021
65610,2078595
65611,807799
65612,265149
65613,657912
65614,771224
65615,1836236
65616,1179606
65617,1559353
65618,745218
65619,908686
65620,1400875
65621,536178
65622,730295
65623,3586278
65624,3319615
65625,674036
65626,1872445
65627,906456
65628,1200348
65629,1403643
65630,1251773
65631,640972
65632,324105
65633,1230083
65634,791399
65635,1463300
65636,7094529
65637,471419
65638,4226374
65639,759007
65640,6408950
65641,1013313
65642,699533
65643,1708595
65644,1017869
65645,20077742
65646,309855
65647,1590192
65648,2036506
65649,2162404
65650,1628332
65651,1295249
65652,1753597
65653,876507
65654,1062751
65655,1909310
65656,396590
65657,468509
65658,583234
65659,2961096
65660,1307816
65661,253755
65662,729449
65663,796044
65664,27673810
65665,812426
65666,1001665
65667,992773
65668,516700
65669,660201
65670,313770
65671,927590
65672,606502
65673,1070819
65674,491422
65675,1220544
65676,2669930
65677,1008855
65678,1043022
65679,1126259
65680,1469268
65681,3126533
65682,1197154
65683,2229949
65684,1343135
65685,564731
65686,1213965
65687,1361214
65688,2674496
65689,1266408
65690,345459
65691,1610129
65692,1438335
65693,1032283
65694,404132
65695,1989735
65696,800275
65697,999835
65698,565553
65699,549751
65700,899770
65701,1770902
65702,1162575
65703,494238
65704,2042573
65705,1105409
65706,1641626
65707,553162
65708,2478519
65709,886828
65710,735261
65711,2027671
65712,1302456
65713,910287
65714,967386
65715,1240494
65716,1665417
65717,1346124
65718,162704
65719,1337086
65720,821766
65721,917819
65722,1303460
65723,1274056
65724,1778321
65725,1220628
65726,729750
65727,1179240
65728,1600496
65729,841181
65730,4774538
65731,979227
65732,1290648
65733,743557
65734,510246
65735,1236157
65736,340601
65737,1036694
65738,2845009
65739,726695
65740,1888841
65741,523685
65742,2012297
65743,736867
65744,860286
65745,1817682
65746,1165332
65747,2293028
65748,1557557
65749,1178333
65750,1177749
65751,192133
65752,1362990
65753,1155982
65754,558830
65755,8528044
65756,601868
65757,1705270
65758,837289
65759,1010343
65760,994421
65761,445148
65762,1340416
65763,376735
65764,1109081
65765,1427162
65766,497916
65767,894044
65768,713373
65769,208097
65770,1168065
65771,1808989
65772,1836833
65773,1179884
65774,587601
65775,371388
65776,1735048
65777,757200
65778,1182484
65779,1708610
65780,1471612
65781,377779
65782,909816
65783,735805
65784,1918885
65785,1333127
65786,1438623
65787,1840043
65788,836243
65789,312901
65790,1032422
65791,381342
65792,940567
65793,1579648
65794,1514187
65795,1102654
65796,1493118
65797,1667310
65798,615949
65799,1642258
65800,778841
65801,1036584
65802,1772787
65803,1884256
65804,820225
65805,566418
65806,732010
65807,1111267
65808,1254058
65809,729616
65810,923248
65811,726666
65812,1944871
65813,1118700
65814,980460
65815,1352613
65816,798633
65817,1095735
65818,1588141
65819,530428
65820,975050
65821,2712507
65822,1007599
65823,598957
65824,1626399
65825,812947
65826,1256715
65827,3847884
65828,1203205
65829,1026906
65830,455436
65831,756626
65832,738385
65833,502204
65834,749749
65835,1475962
65836,1407935
65837,768277
65838,1618211
65839,1251805
65840,1095976
65841,1421373
65842,6686752
65843,1360125
65844,1747126
65845,665546
65846,436910
65847,831988
65848,858252
65849,1613254
65850,1014951
65851,2022014
65852,961101
65853,2312377
65854,1037302
65855,989754
65856,294107
65857,592935
65858,977434
65859,1096332
65860,2659969
65861,860527
65862,1141500
65863,1001178
65864,900618
65865,932580
65866,937159
65867,756165
65868,1648412
65869,1634251
65870,946443
65871,338810
65872,656306
65873,1144528
65874,1500651
65875,310163
65876,1080407
65877,443160
65878,1041936
65879,633369
65880,335179
65881,2822203
65882,371627
65883,1292903
65884,2733895
65885,940662
65886,906992
65887,1420437
65888,1323841
65889,754660
65890,1033155
65891,1663226
65892,1067509
65893,1867561
65894,1128306
65895,1182601
65896,1589487
65897,1526518
65898,582331
65899,1386798
65900,1065253
65901,754828
65902,1827026
65903,3381851
65904,790274
65905,478138
65906,1313674
65907,914984
65908,873325
65909,1982236
65910,4737263
65911,1227692
65912,1187444
65913,3091586
65914,575571
65915,446546
65916,1098653
65917,352473
65918,705519
65919,1733639
65920,909660
65921,2851868
65922,826549
65923,608694
65924,1481955
65925,6831233
65926,1022363
65927,711450
65928,881115
65929,1262302
65930,928364
65931,1258562
65932,961103
65933,787931
65934,1017365
65935,1567451
65936,2905834
65937,1475855
65938,1140925
65939,1673528
65940,1778202
65941,2484299
65942,2865975
65943,1092868
65944,817173
65945,1094767
65946,1640960
65947,288990
65948,861324
65949,810985
65950,648313
65951,808397
65952,769717
65953,1053604
65954,627863
65955,458900
65956,1164039
65957,376960
65958,618305
65959,1265645
65960,2643941
65961,1138238
65962,483103
65963,1193069
65964,611300
65965,3074882
65966,384193
65967,961292
65968,380277
65969,1466771
65970,685352
65971,1758483
65972,1161082
65973,617994
65974,1760207
65975,831086
65976,1672800
65977,1094984
65978,1401389
65979,602915
65980,866091
65981,1413980
65982,703295
65983,701255
65984,634082
65985,847442
65986,1193048
65987,562268
65988,12689344
65989,1129594
65990,685214
65991,1282212
65992,1396160
65993,722886
65994,1057876
65995,599887
65996,751322
65997,341985
65998,14399519
65999,1154896
66000,330882
66001,1156839
66002,1340032
66003,1005019
66004,722502
66005,667806
66006,1419892
66007,468931
66008,1681168
66009,1152603
66010,1322981
66011,365621
66012,664397
66013,1068830
66014,732330
66015,894688
66016,2009402
66017,449759
66018,566950
66019,844471
66020,1652071
66021,623804
66022,1403195
66023,1069813
66024,2157393
66025,804973
66026,723084
66027,750544
66028,484811
66029,964149
66030,1977989
66031,1481127
66032,832069
66033,1336202
66034,573283
66035,392314
66036,647666
66037,4383139
66038,1530012
66039,655258
66040,3399213
66041,359615
66042,1539194
66043,726466
66044,746102
66045,955409
66046,696728
66047,1579649
66048,2529152
66049,1043721
66050,1742575
66051,1104368
66052,987664
66053,1062577
66054,1120814
66055,713186
66056,712232
66057,484078
66058,691477
66059,1133884
66060,524806
66061,1351404
66062,1562473
66063,1603817
66064,666657
66065,660386
66066,2097574
66067,1077229
66068,1011384
66069,643627
66070,784822
66071,590220
66072,1554389
66073,950264
66074,361939
66075,415856
66076,950813
66077,935276
66078,1030685
66079,633303
66080,1669152
66081,3071210
66082,2175660
66083,1717146
66084,1680901
66085,1366389
66086,541361
66087,694123
66088,926487
66089,962985
66090,1990635
66091,1152784
66092,1455828
66093,1316683
66094,833778
66095,2768668
66096,672729
66097,1398823
66098,1413078
66099,977903
66100,1219234
66101,15742607
66102,620667
66103,3171429
66104,1487620
66105,1583119
66106,2854434
66107,723174
66108,677080
66109,884567
66110,5686416
66111,1411403
66112,1115249
66113,944613
66114,981743
66115,1497494
66116,795118
66117,823644
66118,961665
66119,2535446
66120,2499354
66121,1502929
66122,1009056
66123,1335047
66124,1391524
66125,1228181
66126,1981564
66127,3035796
66128,307362
66129,852085
66130,1283381
66131,1206292
66132,2503749
66133,1406031
66134,2957223
66135,909196
66136,1059993
66137,727281
66138,760393
66139,2248987
66140,696626
66141,1429866
66142,555690
66143,1105487
66144,1611240
66145,501740
66146,1308814
66147,775241
66148,1588575
66149,636180
66150,754452
66151,925578
66152,1174674
66153,713363
66154,2318111
66155,984728
66156,994575
66157,1650819
66158,3145989
66159,1715582
66160,679605
66161,1389680
66162,906987
66163,1645664
66164,1194765
66165,769339
66166,918792
66167,577366
66168,1703496
66169,843766
66170,997314
66171,1069475
66172,909979
66173,4189014
66174,775323
66175,1198677
66176,599390
66177,1287981
66178,1209383
66179,306468
66180,781604
66181,987673
66182,3399577
66183,1412276
66184,746485
66185,936852
66186,600459
66187,2948295
66188,511497
